1385836200000,20.5,20.9,19.8,9.5,17.2,20.5,30.30,0.0,0,3,14,WSW,3.2,0,-,-,-,-
1385838000000,19.3,19.7,18.6,9.7,17.4,19.3,30.31,0.0,0,2,14,WSW,3.2,0,-,-,-,-
1385839800000,18.1,18.6,17.5,9.7,17.8,18.1,30.31,0.0,0,1,14,WSW,3.2,0,-,-,-,-
1385841600000,17.1,17.5,16.4,9.5,17.1,17.1,30.32,0.0,0,1,14,WSW,3.2,0,-,-,-,-
1385843400000,16.1,16.6,15.4,9.1,16.1,16.1,30.32,0.0,0,1,14,WSW,3.2,0,-,-,-,-
1385845200000,15.2,15.7,14.4,8.7,15.2,15.2,30.32,0.0,0,0,5,WSW,3.1,0,0,1385841600000,-,-
1385847000000,14.4,14.8,13.6,8.1,14.4,14.4,30.32,0.0,0,0,5,WSW,3.1,0,-,-,-,-
1385848800000,13.6,14.0,12.7,7.6,13.6,13.6,30.32,0.0,0,0,5,WSW,3.1,0,-,-,-,-
1385850600000,12.8,13.2,11.9,7.1,12.8,12.8,30.32,0.0,0,0,5,WSW,3.1,0,-,-,-,-
1385852400000,12.0,12.5,11.1,6.5,12.0,12.0,30.32,0.0,0,0,5,WSW,3.1,0,-,-,-,-
1385854200000,11.3,11.8,10.3,6.1,11.3,11.3,30.32,0.0,0,1,5,WSW,3.1,0,-,-,-,-
